season,district,role,model_key,n,overall_accuracy,source_file,training_schema_version,c_vegetation_vegetation,c_vegetation_water,c_vegetation_builtarea,c_vegetation_openland,c_vegetation_agriculture,c_water_vegetation,c_water_water,c_water_builtarea,c_water_openland,c_water_agriculture,c_builtarea_vegetation,c_builtarea_water,c_builtarea_builtarea,c_builtarea_openland,c_builtarea_agriculture,c_openland_vegetation,c_openland_water,c_openland_builtarea,c_openland_openland,c_openland_agriculture,c_agriculture_vegetation,c_agriculture_water,c_agriculture_builtarea,c_agriculture_openland,c_agriculture_agriculture
summer,Ujjain,test,after-rf,80,0.8,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,6,11,2,0,3,1,3,13
summer,Ujjain,test,after-svm,80,0.6625,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,7,4,7,0,3,2,6,9
summer,Umaria,test,after-cart,100,0.51,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,3,0,0,0,17,0,20,0,0,0,0,0,20,0,0,0,0,12,8,0,3,0,9,8,0
summer,Umaria,test,after-gtb,100,0.68,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,12,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,1,6,12,1,1,0,4,11,4
summer,Umaria,test,after-gtb-b19,100,0.6,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,4,0,0,0,16,0,20,0,0,0,0,0,20,0,0,0,1,5,12,2,1,0,4,11,4
summer,Umaria,test,after-gtb-b22,100,0.65,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,7,0,0,0,13,0,20,0,0,0,0,0,20,0,0,0,1,5,12,2,0,0,4,10,6
summer,Umaria,test,after-gtb-b27,100,0.67,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,12,0,0,0,8,0,20,0,0,0,0,0,20,0,0,0,1,4,11,4,1,0,4,11,4
summer,Umaria,test,after-knn,100,0.55,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,7,1,0,0,12,0,20,0,0,0,0,0,19,0,1,0,1,4,8,7,5,1,5,8,1
summer,Umaria,test,after-rf,100,0.62,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,5,0,0,0,15,0,20,0,0,0,0,0,20,0,0,0,1,4,14,1,1,0,4,12,3
summer,Umaria,test,after-svm,100,0.55,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,4,0,0,0,16,0,20,0,0,0,0,0,20,0,0,0,1,6,9,4,6,0,2,10,2
summer,Vidisha,test,after-cart,88,0.613636,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,2,2,0,0,4,0,20,0,0,0,0,0,20,0,0,0,6,10,4,0,1,0,7,4,8
summer,Vidisha,test,after-gtb,88,0.761364,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,4,1,0,0,3,0,20,0,0,0,0,1,19,0,0,0,3,9,8,0,0,0,2,2,16
summer,Vidisha,test,after-gtb-b19,88,0.715909,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,3,1,0,0,4,0,20,0,0,0,0,1,19,0,0,0,1,12,6,1,0,0,3,2,15
summer,Vidisha,test,after-gtb-b22,88,0.738636,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,3,1,0,0,4,0,20,0,0,0,0,1,19,0,0,0,0,11,8,1,0,0,2,3,15
summer,Vidisha,test,after-gtb-b27,88,0.75,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,4,0,0,0,4,0,20,0,0,0,0,1,19,0,0,0,1,10,8,1,0,0,3,2,15
summer,Vidisha,test,after-knn,88,0.727273,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,5,0,0,0,3,0,20,0,0,0,1,0,19,0,0,0,1,11,7,1,1,0,1,5,13
summer,Vidisha,test,after-rf,88,0.761364,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,3,2,0,0,3,0,20,0,0,0,0,1,19,0,0,0,2,7,10,1,0,0,2,3,15
summer,Vidisha,test,after-svm,88,0.659091,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,2,0,0,0,6,0,20,0,0,0,0,1,19,0,0,0,2,12,5,1,0,0,3,5,12
summer,West Nimar,development,after-cart,100,0.63,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,4,8,0,0,8,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,3,5,6,5
summer,West Nimar,development,after-gtb,100,0.75,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,10,1,1,0,8,0,20,0,0,0,0,0,20,0,0,0,0,5,14,1,1,3,0,5,11
summer,West Nimar,development,after-gtb-b19,100,0.7,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,8,1,0,0,11,0,20,0,0,0,0,0,20,0,0,0,0,5,12,3,0,4,1,5,10
summer,West Nimar,development,after-gtb-b22,100,0.71,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,8,1,1,0,10,0,20,0,0,0,0,0,20,0,0,0,0,5,13,2,0,4,2,4,10
summer,West Nimar,development,after-gtb-b27,100,0.74,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,11,1,0,0,8,0,20,0,0,0,0,0,20,0,0,0,0,5,13,2,0,3,2,5,10
summer,West Nimar,development,after-knn,100,0.74,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,9,0,0,0,11,0,20,0,0,0,0,0,20,0,0,0,0,5,14,1,1,0,1,7,11
summer,West Nimar,development,after-rf,100,0.71,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,9,3,0,0,8,0,20,0,0,0,0,0,19,1,0,0,0,5,14,1,1,4,1,5,9
summer,West Nimar,development,after-svm,100,0.69,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,3,0,0,0,17,0,20,0,0,0,0,0,20,0,0,0,0,4,14,2,1,1,1,5,12
winter,Anuppur,test,after-cart,100,0.68,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,14,0,1,0,5,0,20,0,0,0,0,0,17,3,0,0,0,4,16,0,0,0,8,11,1
winter,Anuppur,test,after-gtb,100,0.75,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,1,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,4,15,1,0,0,6,13,1
winter,Anuppur,test,after-gtb-b19,100,0.74,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,1,0,4,13,2
winter,Anuppur,test,after-gtb-b22,100,0.74,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,0,7,12,1
winter,Anuppur,test,after-gtb-b27,100,0.72,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,1,1,0,1,0,20,0,0,0,0,0,20,0,0,0,0,5,14,1,0,0,7,12,1
winter,Anuppur,test,after-knn,100,0.74,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,2,0,7,10,1
winter,Anuppur,test,after-rf,100,0.75,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,0,0,7,12,1
winter,Anuppur,test,after-svm,100,0.74,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,1,0,7,11,1
winter,Ashoknagar,test,after-cart,100,0.85,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,13,0,2,0,5,0,20,0,0,0,0,0,19,1,0,0,1,1,18,0,2,0,2,1,15
winter,Ashoknagar,test,after-gtb,100,0.9,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,2,0,2,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,1,0,2,0,17
winter,Ashoknagar,test,after-gtb-b19,100,0.87,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,0,3,0,2,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,1,0,2,0,17
winter,Ashoknagar,test,after-gtb-b22,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,0,3,0,2,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,2,0,17
winter,Ashoknagar,test,after-gtb-b27,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,2,0,2,0,20,0,0,0,0,0,20,0,0,0,1,5,14,0,2,0,2,0,16
winter,Ashoknagar,test,after-knn,100,0.88,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,1,2,0,16
winter,Ashoknagar,test,after-rf,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,13,0,1,0,6,0,20,0,0,0,0,0,19,1,0,0,1,3,16,0,0,0,2,0,18
winter,Ashoknagar,test,after-svm,100,0.89,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,2,0,1,0,20,0,0,0,0,0,20,0,0,0,1,5,14,0,0,0,2,0,18
winter,Balaghat,test,after-cart,100,0.78,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,18,2,0,0,1,0,19,0,0,0,7,8,5
winter,Balaghat,test,after-gtb,100,0.77,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,18,2,0,0,0,1,19,0,0,1,7,9,3
winter,Balaghat,test,after-gtb-b19,100,0.8,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,0,0,20,0,0,1,5,10,4
winter,Balaghat,test,after-gtb-b22,100,0.79,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,0,0,20,0,0,1,6,10,3
winter,Balaghat,test,after-gtb-b27,100,0.79,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,0,0,20,0,0,1,7,9,3
winter,Balaghat,test,after-knn,100,0.79,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,1,18,0,0,0,11,7,2
winter,Balaghat,test,after-rf,100,0.79,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,18,2,0,0,0,0,20,0,0,1,7,8,4
winter,Balaghat,test,after-svm,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,0,19,0,0,1,7,9,3
winter,Barwani,development,after-cart,100,0.7,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,12,0,6,1,1,0,20,0,0,0,0,0,18,2,0,0,1,3,15,1,6,1,3,5,5
winter,Barwani,development,after-gtb,100,0.82,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,1,2,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,0,5,5,9
winter,Barwani,development,after-gtb-b19,100,0.81,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,1,2,0,20,0,0,0,0,0,20,0,0,0,0,4,15,1,1,0,5,5,9
winter,Barwani,development,after-gtb-b22,100,0.81,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,0,0,1,3,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,0,5,5,10
winter,Barwani,development,after-gtb-b27,100,0.85,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,1,1,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,0,0,4,5,11
winter,Barwani,development,after-knn,100,0.77,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,14,0,1,0,5,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,3,0,4,5,8
winter,Barwani,development,after-rf,100,0.8,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,15,0,1,0,4,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,0,5,5,9
winter,Barwani,development,after-svm,100,0.82,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,0,2,0,2,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,2,0,3,5,10
winter,Betul,test,after-cart,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,2,5,13,0,3,0,1,5,11
winter,Betul,test,after-gtb,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,1,6,13,0,4,0,0,3,13
winter,Betul,test,after-gtb-b19,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,1,0,3,0,20,0,0,0,0,0,20,0,0,0,1,6,12,1,3,0,0,3,14
winter,Betul,test,after-gtb-b22,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,3,0,0,3,14
winter,Betul,test,after-gtb-b27,100,0.79,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,4,0,0,3,13
winter,Betul,test,after-knn,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,7,12,0,3,0,2,3,12
winter,Betul,test,after-rf,100,0.8,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,2,8,10,0,2,0,1,3,14
winter,Betul,test,after-svm,100,0.85,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,2,0,1,3,14
winter,Bhind,test,after-cart,100,0.89,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,18,2,0,0,0,0,19,1,2,0,0,2,16
winter,Bhind,test,after-gtb,100,0.95,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,1,1,2,1,15
winter,Bhind,test,after-gtb-b19,100,0.96,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,1,17
winter,Bhind,test,after-gtb-b22,100,0.94,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,2,2,1,15
winter,Bhind,test,after-gtb-b27,100,0.96,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,1,17
winter,Bhind,test,after-knn,100,0.95,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,0,19,0,1,0,2,1,16
winter,Bhind,test,after-rf,100,0.95,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,1,0,2,1,16
winter,Bhind,test,after-svm,100,0.96,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,1,17
winter,Bhopal,test,after-cart,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,16,1,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,3,0,2,2,13
winter,Bhopal,test,after-gtb,100,0.88,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,5,14,1,1,0,2,2,15
winter,Bhopal,test,after-gtb-b19,100,0.83,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,9,8,2,1,0,2,1,16
winter,Bhopal,test,after-gtb-b22,100,0.87,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,6,12,2,1,0,2,1,16
winter,Bhopal,test,after-gtb-b27,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,8,10,2,1,0,2,1,16
winter,Bhopal,test,after-knn,100,0.86,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,2,0,2,1,15
winter,Bhopal,test,after-rf,100,0.9,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,0,2,2,15
winter,Bhopal,test,after-svm,100,0.84,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,2,0,1,2,15
winter,Burhanpur,test,after-cart,100,0.84,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,2,0,1,0,20,0,0,0,0,0,19,1,0,0,1,1,15,3,3,2,1,1,13
winter,Burhanpur,test,after-gtb,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,1,3,15,1,1,1,3,2,13
winter,Burhanpur,test,after-gtb-b19,100,0.83,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,2,4,12,2,1,1,3,2,13
winter,Burhanpur,test,after-gtb-b22,100,0.87,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,2,1,2,2,13
winter,Burhanpur,test,after-gtb-b27,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,6,13,0,1,1,2,1,15
winter,Burhanpur,test,after-knn,100,0.83,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,19,1,0,0,1,6,13,0,1,1,3,2,13
winter,Burhanpur,test,after-rf,100,0.88,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,1,0,0,0,0,20,0,0,0,0,0,19,1,0,0,1,2,16,1,2,1,2,1,14
winter,Burhanpur,test,after-svm,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,4,14,1,2,1,1,2,14
winter,Chhatarpur,test,after-cart,100,0.74,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,14,0,1,0,5,0,20,0,0,0,0,0,18,1,1,0,0,9,10,1,1,1,2,4,12
winter,Chhatarpur,test,after-gtb,100,0.86,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,0,2,3,15
winter,Chhatarpur,test,after-gtb-b19,100,0.85,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,0,0,2,3,15
winter,Chhatarpur,test,after-gtb-b22,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,0,0,3,3,14
winter,Chhatarpur,test,after-gtb-b27,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,15,0,1,0,4,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,0,2,3,15
winter,Chhatarpur,test,after-knn,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,9,9,1,1,0,3,2,14
winter,Chhatarpur,test,after-rf,100,0.89,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,19,1,0,0,0,2,18,0,0,0,1,3,16
winter,Chhatarpur,test,after-svm,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,1,0,2,0,20,0,0,0,0,0,20,0,0,0,0,11,9,0,0,0,2,3,15
winter,Chhindwara,test,after-cart,100,0.78,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,14,1,0,0,5,0,20,0,0,0,0,0,17,3,0,0,0,3,15,2,2,0,1,5,12
winter,Chhindwara,test,after-gtb,100,0.82,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,0,6,14,0,1,0,1,6,12
winter,Chhindwara,test,after-gtb-b19,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,1,6,12
winter,Chhindwara,test,after-gtb-b22,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,1,6,12
winter,Chhindwara,test,after-gtb-b27,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,1,6,12
winter,Chhindwara,test,after-knn,100,0.81,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,1,19,0,0,0,0,7,13,0,1,0,2,5,12
winter,Chhindwara,test,after-rf,100,0.82,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,0,6,14,0,1,0,2,5,12
winter,Chhindwara,test,after-svm,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,0,6,14,0,1,0,1,6,12
winter,Damoh,development,after-cart,100,0.83,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,12,2,3,0,3,0,20,0,0,0,0,0,20,0,0,0,1,2,17,0,2,0,0,4,14
winter,Damoh,development,after-gtb,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,15,1,1,0,3,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,1,1,3,14
winter,Damoh,development,after-gtb-b19,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,16,0,1,0,3,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,2,1,3,13
winter,Damoh,development,after-gtb-b22,100,0.87,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,15,1,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,1,0,0,4,15
winter,Damoh,development,after-gtb-b27,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,14,1,1,0,4,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,1,1,0,4,14
winter,Damoh,development,after-knn,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,15,1,2,0,2,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,0,3,2,14
winter,Damoh,development,after-rf,100,0.87,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,15,1,1,0,3,0,20,0,0,0,0,0,19,1,0,0,0,2,18,0,1,0,1,3,15
winter,Damoh,development,after-svm,100,0.89,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,2,0,0,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,0,1,3,15
winter,Datia,test,after-cart,100,0.92,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,14,0,1,0,5,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,2,0,0,0,18
winter,Datia,test,after-gtb,100,0.96,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,1,0,0,0,19
winter,Datia,test,after-gtb-b19,100,0.92,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,2,0,0,0,18
winter,Datia,test,after-gtb-b22,100,0.93,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,14,0,0,0,6,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,1,0,0,0,19
winter,Datia,test,after-gtb-b27,100,0.94,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,1,0,0,0,19
winter,Datia,test,after-knn,100,0.95,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,3,16,0,1,0,0,0,19
winter,Datia,test,after-rf,100,0.95,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,1,0,0,0,19
winter,Datia,test,after-svm,100,0.97,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,1,0,0,0,19
winter,Dewas,test,after-cart,100,0.78,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,19,1,0,0,3,9,6,2,1,0,2,2,15
winter,Dewas,test,after-gtb,100,0.87,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,0,0,1,2,17
winter,Dewas,test,after-gtb-b19,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,1,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,10,9,0,0,0,1,2,17
winter,Dewas,test,after-gtb-b22,100,0.84,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,10,10,0,0,0,2,2,16
